lsoa_code,imd_score,income,employment,education,health,crime,barriers,living_environment
E01013142,69.334,0.392,0.308,80.95,1.189,2.219,16.638,60.525
E01013218,58.43,0.348,0.275,78.525,0.919,1.137,17.442,57.547
E01013219,49.584,0.315,0.199,72.167,0.406,1.569,11.536,55.61
E01013220,48.832,0.334,0.23,67.663,0.469,1.246,18.089,38.906
E01013221,62.49,0.355,0.316,62.525,1.143,1.522,20.601,56.893
E01013222,51.388,0.302,0.223,54.96,0.723,2.085,12.497,62.735
E01013144,65.797,0.379,0.374,82.762,1.798,0.299,30.323,20.601
E01013145,13.05,0.07,0.093,23.623,-0.069,0.177,8.885,11.916
E01013146,22.424,0.166,0.121,25.111,0.008,-0.356,34.495,16.502
E01013148,7.286,0.05,0.068,13.356,-0.425,-0.822,15.932,8.43
E01013195,33.927,0.239,0.17,47.536,0.352,0.632,10.51,44.453
E01013196,49.062,0.315,0.233,50.631,0.825,1.617,13.485,48.158
E01013201,61.087,0.379,0.264,73.868,0.842,1.393,15.247,67.767
E01013202,41.616,0.239,0.2,60.266,0.559,1.187,12.288,48.602
E01013203,67.126,0.403,0.275,84.83,1.051,2.061,19.308,57.378
E01013138,82.332,0.553,0.403,99.5,1.584,2.483,19.041,52.448
E01013140,68.172,0.419,0.286,78.017,0.8,2.618,14.129,69.015
E01013141,48.59,0.288,0.179,68.211,0.257,2.024,14.836,62.168
E01013143,35.713,0.227,0.148,49.64,0.105,1.223,10.34,53.727
E01013173,12.514,0.099,0.085,8.081,-0.041,-0.939,24.206,15.986
E01013223,4.128,0.047,0.053,4.393,-1.592,-1.167,15.745,11.366
E01013224,12.887,0.119,0.096,10.868,-0.256,-0.585,20.785,9.735
E01013226,8.507,0.049,0.061,10.022,-0.448,0.007,19.81,13.557
E01013187,44.129,0.281,0.238,35.314,1.004,1.346,18.488,37.44
E01013188,12.356,0.083,0.073,19.067,-0.699,0.422,7.472,24.277
E01013231,27.035,0.205,0.143,43.171,0.114,-0.083,13.368,36.387
E01013233,26.818,0.161,0.12,48.694,-0.162,0.819,9.44,40.608
E01013147,43.478,0.268,0.221,68.764,0.922,0.909,18.867,22.116
E01013234,14.797,0.115,0.072,17.565,-0.13,0.133,15.049,28.167
E01033414,20.918,0.152,0.132,27.877,0.022,0.297,10.716,22.586
E01013128,41.915,0.261,0.214,33.981,0.648,2.182,9.036,40.37
E01013198,32.263,0.204,0.194,33.652,0.456,0.821,5.55,40.815
E01013199,48.689,0.281,0.235,46.542,1.201,1.876,13.803,41.612
E01013200,18.264,0.094,0.083,21.195,-0.017,1.133,5.795,27.37
E01013159,57.08,0.353,0.225,69.801,0.401,2.295,12.784,70.554
E01013161,48.277,0.33,0.221,44.761,0.467,1.68,13.411,57.422
E01013162,48.815,0.289,0.234,38.87,0.49,1.989,21.452,61.04
E01013165,62.771,0.36,0.259,70.438,1.252,2.028,16.848,62.853
E01013158,26.928,0.164,0.116,34.083,0.27,1.255,11.157,31.89
E01013160,16.23,0.073,0.078,21.976,-0.69,0.957,13.035,34.578
E01013163,19.376,0.095,0.133,18.892,0.052,0.805,18.182,16.296
E01013164,27.573,0.193,0.164,26.912,0.321,0.921,17.078,19.584
E01013197,26.492,0.15,0.12,34.228,-0.189,1.587,7.562,30.183
E01013149,9.17,0.065,0.07,20.915,-0.368,-0.72,3.586,15.003
E01013150,11.666,0.077,0.088,23.276,-0.463,-0.827,19.062,10.611
E01013227,23.778,0.157,0.144,40.722,0.222,-0.002,15.035,21.36
E01013228,13.656,0.094,0.074,15.065,-0.167,-0.022,24.179,19.109
E01013229,49.512,0.362,0.239,67.033,0.758,1.048,18.908,23.909
E01013131,41.703,0.289,0.207,33.469,0.93,1.407,13.841,38.276
E01013132,18.875,0.127,0.113,19.223,0.057,0.719,7.32,22.323
E01013133,27.11,0.205,0.126,20.765,0.269,0.749,12.078,47.756
E01013134,28.745,0.218,0.167,35.662,0.559,0.511,13.374,18.643
E01013206,43.5,0.297,0.245,65.38,0.657,0.763,18.235,16.467
E01013207,26.066,0.142,0.139,41.717,0.067,0.664,13.329,37.448
E01013211,20.268,0.143,0.111,25.258,0.014,0.483,7.367,31.321
E01013212,69.156,0.496,0.366,87.334,1.202,0.879,25.132,19.79
E01013181,54.72,0.365,0.245,45.807,0.733,1.996,17.82,58.068
E01013182,13.262,0.062,0.086,6.105,-0.426,0.942,17.676,20.112
E01013183,22.766,0.119,0.095,11.318,0.087,1.613,19.295,31.038
E01013184,29.327,0.174,0.143,14.321,0.172,1.796,13.857,38.813
E01013185,9.506,0.1,0.065,11.111,-0.559,-0.215,8.761,15.461
E01013186,11.958,0.038,0.037,3.516,-1.093,1.592,11.78,28.023
E01013129,41.992,0.22,0.19,30.036,0.538,2.041,14.817,66.03
E01013151,9.419,0.053,0.062,9.738,-0.68,0.795,10.266,12.205
E01013152,5.904,0.055,0.05,5.398,-0.586,-0.062,4.605,14.04
E01013155,8.259,0.047,0.079,12.0,-0.428,-0.031,4.852,12.474
E01013130,38.672,0.28,0.204,34.005,1.028,1.106,17.615,22.17
E01013135,33.614,0.24,0.199,38.564,0.753,0.775,13.628,17.434
E01013154,7.708,0.052,0.074,8.207,-0.416,-0.228,6.603,15.767
E01013156,28.799,0.226,0.167,28.38,0.397,0.458,26.331,13.37
E01013204,46.246,0.302,0.23,46.693,0.783,1.935,16.479,28.942
E01013205,67.7,0.452,0.32,92.482,1.175,1.382,18.134,28.602
E01013208,78.353,0.565,0.382,99.343,1.97,1.501,25.818,15.013
E01013209,61.217,0.428,0.35,72.44,1.084,0.812,19.477,12.84
E01013210,64.85,0.462,0.289,96.129,0.896,1.448,26.203,13.097
E01013153,13.007,0.077,0.074,12.755,0.143,0.387,21.098,9.273
E01013157,6.192,0.046,0.042,5.051,-0.676,-0.132,21.911,10.504
E01013166,10.311,0.074,0.086,15.508,-0.289,-0.481,13.246,11.846
E01013167,15.116,0.095,0.086,14.778,-0.331,-0.205,22.507,34.379
E01013169,16.348,0.122,0.093,21.261,0.377,-1.118,24.346,9.751
E01013189,10.154,0.069,0.097,13.916,0.027,-1.336,6.953,10.193
E01013190,8.956,0.069,0.067,7.527,-0.975,0.267,21.282,7.924
E01013191,6.228,0.047,0.054,6.297,-0.615,-0.263,16.636,12.294
E01013192,29.258,0.229,0.198,29.155,0.672,0.126,12.46,16.287
E01013194,7.548,0.083,0.077,8.397,-0.443,-1.299,5.885,9.138
E01013168,6.969,0.054,0.068,9.877,-0.535,-1.051,18.837,8.112
E01013170,10.285,0.097,0.059,11.742,-0.249,-0.04,12.29,15.875
E01013171,3.939,0.044,0.041,5.232,-0.988,-0.438,8.151,12.093
E01013172,8.063,0.082,0.072,8.041,-0.433,-0.428,4.529,11.446
E01013193,7.994,0.072,0.062,9.458,-0.46,-1.456,18.71,14.206
E01013213,20.712,0.178,0.145,21.007,0.541,-0.507,11.496,9.093
E01013214,9.98,0.06,0.061,7.693,-0.963,-0.896,35.982,13.906
E01013215,3.742,0.04,0.035,4.419,-0.836,-0.811,19.046,5.669
E01013216,6.553,0.044,0.057,5.585,-0.444,-1.107,26.228,5.193
E01013217,5.897,0.063,0.053,8.767,-0.426,-0.917,10.171,9.674
E01013225,18.754,0.071,0.072,7.198,0.249,-0.079,44.616,34.192
E01023660,9.814,0.076,0.061,17.727,-0.564,-0.26,18.021,13.501
E01023661,20.21,0.144,0.122,41.861,0.326,-0.702,14.576,7.877
E01023662,12.096,0.077,0.063,30.669,-0.483,-0.776,21.521,15.861
E01023654,4.325,0.035,0.034,7.01,-1.27,-0.866,20.476,12.091
E01023655,4.843,0.054,0.058,5.927,-0.844,-1.08,13.953,7.71
E01023656,8.705,0.09,0.046,18.266,-0.562,-0.773,15.482,12.207
E01023657,3.956,0.031,0.041,9.018,-1.651,-1.028,21.687,4.272
E01023658,11.209,0.09,0.069,27.166,-0.36,-0.844,16.134,9.102
E01023659,1.657,0.026,0.031,3.446,-1.131,-1.367,12.398,3.147
E01023635,17.497,0.141,0.108,25.992,-0.181,0.217,16.939,9.678
E01023636,11.267,0.11,0.086,16.114,-0.716,0.035,11.415,5.801
E01023637,29.716,0.216,0.212,36.01,0.602,-0.473,23.681,5.619
E01023638,20.523,0.167,0.127,34.03,0.061,-0.524,21.832,7.066
E01023587,4.418,0.036,0.046,3.046,-0.724,-1.327,23.3,6.167
E01023588,2.313,0.033,0.039,2.49,-1.065,-1.028,14.193,3.802
E01023589,11.022,0.091,0.078,6.172,-0.624,-0.256,15.472,28.826
E01023590,11.868,0.089,0.079,11.749,-0.076,-0.39,19.228,16.034
E01023591,5.239,0.072,0.051,5.099,-0.731,-0.576,7.157,8.821
E01023592,19.672,0.186,0.137,23.999,0.103,-0.189,12.088,5.496
E01023593,18.695,0.172,0.119,16.043,-0.045,-0.274,18.566,20.848
E01023585,11.164,0.058,0.046,2.291,-1.412,-0.509,41.63,26.561
E01023586,3.071,0.051,0.033,4.714,-1.144,-0.747,7.417,8.915
E01023597,7.311,0.055,0.045,11.417,-0.751,-1.385,22.749,18.711
E01023598,13.301,0.064,0.061,10.16,-1.063,-0.143,41.48,20.648
E01023600,14.736,0.114,0.093,15.108,-0.536,-0.612,31.39,11.826
E01023663,13.308,0.063,0.046,7.245,-1.516,-0.387,38.354,42.62
E01033024,3.754,0.03,0.029,5.135,-1.083,-3.146,24.888,4.516
E01033025,4.477,0.058,0.039,5.58,-0.765,-3.0,17.607,8.416
E01033026,8.944,0.066,0.052,9.584,-0.477,-1.309,31.75,7.903
E01033027,10.09,0.091,0.06,15.822,-0.693,-3.227,28.202,7.02
E01023630,20.91,0.19,0.128,33.953,0.241,-0.836,15.881,7.435
E01023631,21.17,0.2,0.127,24.978,0.209,-0.089,13.95,12.567
E01023632,15.124,0.134,0.112,19.433,-0.398,-0.07,15.762,7.795
E01023633,16.408,0.146,0.118,14.921,-0.246,-0.625,23.887,11.501
E01023634,5.795,0.057,0.051,2.725,-0.714,-0.292,13.345,15.83
E01023649,11.451,0.098,0.103,9.595,-0.688,-0.749,14.414,19.637
E01023650,32.164,0.239,0.178,38.437,0.66,0.003,30.298,15.209
E01023651,13.599,0.09,0.092,13.719,-0.308,-0.345,27.206,13.233
E01023652,23.987,0.205,0.144,35.845,0.351,-0.311,20.023,5.557
E01023644,6.905,0.064,0.049,2.325,-0.922,0.273,12.009,17.841
E01023645,15.186,0.114,0.104,22.591,-0.604,0.139,23.032,4.398
E01023646,24.553,0.191,0.153,38.504,-0.155,-0.003,26.219,6.866
E01023647,3.89,0.044,0.058,1.436,-1.176,-0.567,13.997,6.89
E01023648,3.824,0.043,0.057,0.509,-1.13,-0.663,14.424,8.15
E01023639,8.868,0.065,0.053,5.698,-0.83,-0.418,31.323,11.375
E01023640,32.654,0.25,0.199,43.07,0.355,0.437,24.972,8.036
E01023641,35.866,0.212,0.215,52.735,0.486,0.279,36.998,5.692
E01023642,3.649,0.019,0.058,1.035,-1.246,-1.271,22.394,2.728
E01023643,20.086,0.146,0.142,17.321,0.158,0.677,15.797,4.877
E01023601,15.102,0.122,0.08,7.037,-0.027,0.04,17.446,34.127
E01023602,11.439,0.096,0.077,3.196,-0.707,-0.276,9.897,39.981
E01023603,2.211,0.04,0.031,1.13,-1.192,-1.035,6.856,11.685
E01023604,5.246,0.044,0.045,4.167,-1.244,-0.25,10.37,22.894
E01023605,13.919,0.142,0.078,9.412,-0.645,-0.899,22.877,29.587
E01023617,4.734,0.03,0.042,4.073,-0.817,-0.545,23.165,6.878
E01023618,13.289,0.106,0.097,17.501,-0.715,-1.101,22.903,17.294
E01023619,6.236,0.052,0.045,4.775,-0.989,-0.541,22.554,15.714
E01023620,22.036,0.161,0.156,16.076,-0.087,-0.231,35.694,5.782
E01023621,14.567,0.111,0.109,12.524,-0.38,-0.52,30.251,3.31
E01023611,18.037,0.163,0.106,26.129,-0.325,-0.254,25.061,6.705
E01023612,7.109,0.071,0.068,6.334,-0.561,-0.395,11.151,10.006
E01023613,33.586,0.261,0.209,43.084,0.389,0.414,23.042,9.097
E01023614,2.621,0.017,0.023,0.6,-1.754,-1.099,24.042,3.658
E01023615,5.492,0.027,0.059,1.749,-0.946,-0.377,25.064,5.713
E01023616,8.715,0.076,0.046,1.807,-0.774,0.384,18.272,20.87
E01023606,15.465,0.125,0.113,16.915,-0.123,-0.764,14.591,22.165
E01023607,2.533,0.03,0.036,1.927,-1.177,-1.034,18.827,3.41
E01023608,1.34,0.026,0.042,1.333,-1.407,-1.342,9.708,2.959
E01023609,4.926,0.039,0.043,1.463,-1.359,-0.243,7.932,27.455
E01023610,2.24,0.034,0.029,0.938,-1.395,-0.575,15.046,4.707
E01023594,12.886,0.094,0.089,9.599,-0.82,-0.549,31.239,14.371
E01023622,14.02,0.105,0.07,9.81,-0.104,-0.532,28.531,24.869
E01023623,11.42,0.068,0.064,6.562,-0.722,-0.04,27.962,28.05
E01023624,16.092,0.075,0.06,10.579,-0.631,0.58,36.428,32.56
E01023625,10.406,0.041,0.039,5.656,-1.078,-0.28,33.559,36.288
E01023653,7.742,0.065,0.056,6.363,-0.922,-0.229,15.478,23.637
E01023595,5.544,0.06,0.041,1.683,-0.762,-0.305,14.717,16.724
E01023596,9.314,0.089,0.088,7.574,-0.436,-0.603,16.05,5.324
E01023626,5.851,0.055,0.052,3.005,-1.555,-0.95,27.748,6.689
E01023627,10.603,0.065,0.035,4.622,-0.871,0.063,33.434,25.359
E01023628,4.584,0.052,0.041,2.521,-0.917,-0.597,5.622,21.407
E01023629,8.85,0.094,0.065,11.929,-0.968,-0.311,19.602,5.332
E01026186,5.862,0.053,0.065,7.329,-0.724,-0.191,9.069,6.455
E01026187,3.957,0.042,0.042,3.4,-0.765,-1.1,21.913,1.685
E01026189,4.393,0.057,0.065,4.687,-0.676,-1.213,5.421,3.069
E01026203,6.034,0.054,0.069,4.699,-0.599,-0.829,17.33,6.097
E01026204,4.401,0.043,0.062,7.789,-0.474,-1.597,9.086,2.139
E01026206,2.572,0.04,0.048,4.475,-1.067,-1.544,10.638,3.092
E01026182,6.765,0.067,0.063,4.463,-0.235,-1.458,1.677,18.617
E01026193,10.878,0.072,0.077,6.423,-0.05,-0.821,25.811,14.703
E01026199,13.616,0.072,0.078,9.923,-0.308,-1.328,29.342,36.611
E01026225,8.227,0.077,0.067,16.356,-0.406,-0.736,11.095,6.338
E01026226,5.721,0.066,0.06,9.813,-0.485,-1.196,9.846,4.055
E01032990,5.247,0.051,0.038,7.976,-0.762,-1.108,22.953,5.901
E01032994,10.352,0.063,0.045,4.745,-0.796,-1.222,37.911,23.465
E01026184,3.284,0.022,0.025,7.558,-0.642,-2.212,18.86,3.842
E01026185,11.859,0.099,0.084,12.871,0.211,-0.769,12.211,11.844
E01026188,12.78,0.117,0.095,12.285,0.127,-0.896,17.712,4.667
E01026190,17.89,0.159,0.148,14.963,0.45,-1.065,7.672,5.895
E01026237,9.331,0.087,0.079,13.534,-0.005,-1.028,5.136,5.065
E01026238,8.645,0.072,0.064,8.554,-0.469,-0.609,25.227,5.331
E01026191,9.428,0.068,0.07,4.987,-0.65,-1.688,29.194,16.582
E01026205,14.944,0.138,0.115,15.237,0.096,-0.583,8.404,10.341
E01026211,7.283,0.068,0.07,8.235,-0.696,-1.497,13.082,17.155
E01026212,8.732,0.086,0.086,9.886,-0.232,-1.14,9.03,5.454
E01026213,17.101,0.164,0.137,20.912,0.095,-1.194,5.669,6.381
E01026192,23.388,0.133,0.114,11.476,0.027,-0.957,47.65,34.063
E01026194,6.588,0.083,0.072,4.622,-0.381,-1.553,10.686,3.694
E01026195,8.215,0.051,0.053,2.72,-0.644,-0.97,34.695,10.518
E01026196,6.787,0.072,0.052,4.234,-0.596,-0.923,4.571,26.472
E01026180,22.703,0.113,0.137,17.083,0.179,-1.371,44.35,21.422
E01026183,25.361,0.167,0.143,30.751,0.182,-0.877,22.311,45.101
E01026210,19.862,0.123,0.104,12.568,-0.011,-1.871,38.42,33.61
E01026224,21.195,0.202,0.156,33.006,-0.11,-0.515,8.161,4.534
E01026179,11.668,0.041,0.042,11.392,-0.53,-2.379,46.591,13.322
E01026197,12.804,0.097,0.075,8.305,-0.314,-1.737,35.997,10.931
E01026198,4.579,0.019,0.019,6.171,-0.772,-2.278,27.662,6.115
E01026223,8.452,0.074,0.083,11.582,-0.485,-1.143,18.175,1.768
E01026209,8.139,0.059,0.07,7.904,-0.518,-1.664,25.036,10.011
E01026221,18.261,0.092,0.083,10.168,-0.428,-1.217,44.792,37.316
E01026222,7.937,0.087,0.079,9.778,-0.382,-0.918,8.093,2.849
E01026227,28.477,0.193,0.156,26.747,0.456,0.093,13.332,51.56
E01026230,24.75,0.214,0.161,35.019,0.506,-0.96,16.665,7.64
E01026231,5.741,0.07,0.06,11.808,-1.069,-1.272,14.602,1.629
E01026232,19.59,0.129,0.128,20.06,0.601,-0.106,19.062,11.503
E01026235,26.771,0.21,0.177,30.449,0.297,-0.112,10.696,29.435
E01026228,11.373,0.112,0.086,18.868,-0.372,-1.104,15.846,4.8
E01026229,10.069,0.102,0.087,9.275,-0.314,-0.576,14.399,4.766
E01026233,4.711,0.045,0.043,6.321,-0.711,-1.88,23.543,1.704
E01026234,6.518,0.038,0.048,5.121,-1.229,-1.479,35.593,1.606
E01026236,12.97,0.116,0.106,19.192,-0.416,-0.676,9.673,11.834
E01026200,9.752,0.083,0.071,12.355,-0.548,-1.047,25.355,6.498
E01026201,19.906,0.138,0.12,23.829,-0.424,-0.932,29.376,30.402
E01026202,11.196,0.129,0.108,10.105,-0.438,-1.402,8.129,5.345
E01026207,26.319,0.121,0.139,20.762,0.2,-1.087,48.177,34.605
E01026208,12.038,0.065,0.087,4.938,-0.465,-1.099,36.732,13.215
E01026220,11.906,0.101,0.101,19.085,-0.075,-1.187,11.913,2.753
E01032988,21.165,0.169,0.142,22.535,0.237,-0.779,21.467,18.164
E01032989,13.276,0.1,0.097,5.351,-0.049,-1.007,28.901,11.351
E01032993,7.285,0.067,0.071,9.236,-0.272,-0.699,11.622,4.517
E01026214,8.45,0.072,0.077,14.475,-0.227,-0.904,4.661,8.156
E01026215,5.069,0.049,0.064,8.479,-0.39,-1.018,2.436,3.7
E01026218,12.836,0.085,0.112,13.741,0.107,-0.527,6.759,14.332
E01026219,7.921,0.075,0.076,16.603,-0.709,-0.789,5.324,6.579
E01032991,9.051,0.073,0.081,10.538,-0.221,-1.308,15.083,11.271
E01032992,9.537,0.087,0.072,9.802,0.042,-1.178,13.039,11.842
E01013254,28.513,0.216,0.176,29.063,0.571,0.419,9.986,25.732
E01013255,19.748,0.142,0.133,19.972,0.067,0.279,5.716,27.079
E01013256,12.07,0.114,0.096,10.623,-0.495,-0.298,11.71,16.391
E01013257,8.011,0.064,0.074,8.486,-0.669,-0.018,16.913,3.901
E01013258,26.383,0.207,0.185,30.072,0.632,0.072,9.62,8.004
E01013259,32.524,0.288,0.22,38.345,0.354,-0.086,20.111,3.61
E01013303,25.881,0.179,0.147,23.758,0.349,-0.278,33.184,24.513
E01013304,7.775,0.077,0.073,7.703,-0.369,-1.361,16.797,6.446
E01013305,10.647,0.06,0.087,9.521,-0.091,-0.451,23.797,8.109
E01013307,12.424,0.118,0.101,10.508,0.071,-0.689,9.582,8.467
E01013288,11.421,0.091,0.088,18.414,0.013,-0.719,9.926,7.95
E01013291,36.077,0.315,0.223,43.601,0.708,-0.162,13.5,12.484
E01013292,9.519,0.074,0.084,15.922,-0.218,-0.624,7.005,8.528
E01013294,13.895,0.098,0.093,10.951,-0.31,-0.822,28.808,18.615
E01013270,13.574,0.116,0.104,19.326,-0.2,-0.516,7.51,13.471
E01013306,18.05,0.119,0.107,20.022,-0.311,-0.225,27.494,26.591
E01013308,20.433,0.162,0.141,34.872,-0.051,-0.665,10.029,18.189
E01013309,14.969,0.102,0.1,18.776,-0.318,-1.092,26.599,18.547
E01013286,26.891,0.175,0.172,35.038,0.567,0.364,23.29,4.45
E01013287,17.939,0.109,0.114,23.599,0.043,-0.25,17.814,27.993
E01013289,12.254,0.075,0.08,13.6,-0.183,-0.852,31.71,7.07
E01013290,12.785,0.08,0.092,11.372,-0.255,-1.085,31.752,9.429
E01013293,5.219,0.051,0.06,7.699,-0.443,-1.571,13.866,4.877
E01013245,29.193,0.242,0.169,37.235,0.537,-0.282,6.125,32.171
E01013246,24.571,0.151,0.105,19.826,-0.179,-0.472,48.317,31.299
E01013247,14.552,0.089,0.083,12.965,-0.173,0.001,27.05,21.105
E01013248,11.558,0.098,0.083,9.852,-0.172,0.049,11.668,13.292
E01013249,19.922,0.179,0.131,25.519,-0.051,0.03,14.787,9.67
E01013297,18.001,0.131,0.101,34.157,-0.027,0.028,17.428,11.055
E01013300,53.184,0.289,0.231,79.352,1.137,1.973,13.118,35.548
E01013302,16.939,0.097,0.101,15.493,0.734,0.011,19.28,10.765
E01013331,42.915,0.27,0.236,55.175,1.321,0.915,15.892,12.347
E01013296,59.127,0.336,0.273,80.481,1.022,2.244,13.41,39.672
E01013298,53.703,0.387,0.234,72.311,0.667,1.754,13.54,22.426
E01013299,53.425,0.387,0.261,66.619,1.23,0.965,16.266,19.124
E01013330,44.642,0.247,0.189,47.894,1.028,1.794,11.373,52.124
E01013332,43.042,0.24,0.202,43.823,0.845,2.303,11.91,41.586
E01013295,12.089,0.099,0.096,17.661,-0.287,-0.123,6.804,8.968
E01013301,13.976,0.102,0.09,22.323,-0.042,0.161,5.866,11.725
E01013333,11.525,0.095,0.081,14.4,-0.138,-0.162,7.203,15.157
E01013334,17.387,0.125,0.092,19.781,-0.082,0.854,9.647,16.595
E01013310,27.867,0.192,0.166,37.668,0.574,0.54,9.01,20.056
E01013312,49.277,0.299,0.25,52.808,0.994,1.673,9.776,39.825
E01013313,19.094,0.118,0.095,31.923,0.377,0.021,9.75,28.214
E01013314,25.224,0.128,0.146,31.665,0.151,0.735,5.215,42.931
E01013267,15.412,0.082,0.094,8.979,-0.144,-1.145,40.431,14.637
E01013268,18.393,0.099,0.117,13.934,-0.191,-0.488,37.793,19.9
E01013269,10.882,0.074,0.074,7.914,-0.376,-0.916,29.488,14.554
E01013271,22.022,0.178,0.148,30.461,0.448,-0.311,11.833,8.232
E01013272,31.309,0.213,0.186,36.199,0.978,0.344,11.949,21.373
E01013273,9.254,0.07,0.076,10.51,-0.377,-0.174,16.465,9.621
E01013279,57.372,0.382,0.304,63.876,1.35,1.342,18.745,7.874
E01013285,14.632,0.097,0.103,18.323,-0.047,0.517,9.112,7.742
E01013316,8.299,0.045,0.053,6.942,-0.459,0.561,8.724,19.647
E01013321,11.048,0.065,0.07,5.972,-0.084,0.43,10.551,24.583
E01013274,18.448,0.099,0.091,13.051,-0.06,-0.215,39.771,24.688
E01013275,7.334,0.074,0.048,13.838,-0.556,-0.894,19.432,5.73
E01013276,15.121,0.14,0.118,18.659,0.061,-0.805,10.068,7.075
E01013277,10.565,0.073,0.067,19.392,0.003,-1.382,23.063,5.149
E01013315,37.296,0.236,0.219,48.199,1.247,0.378,12.6,20.057
E01013317,19.075,0.122,0.103,20.414,0.645,0.321,6.024,23.101
E01013318,16.457,0.131,0.103,18.265,0.178,0.059,5.207,19.549
E01013319,29.771,0.225,0.183,45.53,0.291,0.246,16.268,16.129
E01013238,33.408,0.214,0.171,36.15,0.864,1.175,11.192,24.378
E01013240,38.076,0.23,0.196,43.478,1.257,0.711,28.714,14.951
E01013311,55.269,0.37,0.292,63.61,1.362,1.124,19.995,10.528
E01013320,21.617,0.124,0.124,27.207,0.172,0.947,8.531,19.991
E01013278,67.416,0.465,0.352,81.053,1.544,1.18,14.332,10.036
E01013280,21.654,0.156,0.153,29.538,-0.061,0.639,7.072,7.897
E01013281,44.504,0.302,0.238,56.674,0.602,1.542,14.538,14.702
E01013283,40.534,0.322,0.217,62.621,0.307,0.807,17.498,9.99
E01013236,18.052,0.128,0.105,22.057,0.523,0.091,6.536,17.253
E01013239,22.833,0.127,0.139,30.698,0.273,0.538,6.72,30.342
E01013282,29.536,0.223,0.153,40.714,0.748,0.613,10.648,15.99
E01013284,42.378,0.299,0.221,70.71,0.814,0.75,12.023,11.75
E01013237,42.104,0.347,0.208,69.04,0.698,0.237,17.07,9.878
E01013261,5.013,0.045,0.065,6.89,-0.581,-0.566,3.439,6.003
E01013262,8.563,0.06,0.075,9.546,-0.131,-0.118,10.094,8.652
E01013263,10.074,0.079,0.08,12.328,-0.281,-0.079,7.651,12.785
E01033296,12.98,0.082,0.104,12.693,0.189,-0.252,15.016,10.224
E01033297,6.001,0.054,0.038,7.851,-0.455,-0.88,22.5,7.317
E01013260,7.871,0.055,0.082,10.112,-0.342,-0.142,2.581,6.66
E01013264,10.679,0.085,0.082,16.827,-0.063,-0.216,8.187,5.285
E01013265,6.275,0.04,0.07,12.027,-0.366,-0.522,8.634,4.598
E01013266,6.344,0.056,0.06,6.829,-0.434,-0.635,17.681,5.496
E01013241,6.763,0.064,0.069,6.944,-0.152,-0.928,6.441,8.178
E01013242,11.452,0.07,0.064,12.064,-0.738,-0.161,32.65,12.869
E01013243,8.234,0.087,0.076,8.714,-0.677,-0.489,15.661,4.028
E01013244,18.64,0.146,0.141,22.902,0.101,0.059,6.055,9.776
E01013324,12.02,0.057,0.066,4.928,-0.536,0.221,34.449,18.332
E01013326,10.69,0.091,0.075,9.382,-0.241,-0.783,24.552,8.19
E01013327,8.743,0.099,0.08,8.632,-0.177,-0.976,4.808,5.043
E01013328,4.382,0.051,0.05,3.45,-0.425,-0.575,10.408,4.498
E01013322,11.838,0.097,0.105,10.587,-0.01,-0.503,8.104,9.705
E01013323,13.837,0.096,0.094,16.329,0.037,-0.952,23.062,13.72
E01013325,12.431,0.06,0.079,6.227,-0.356,-0.654,35.884,19.437
E01013329,17.73,0.164,0.121,20.29,0.202,-0.714,16.387,7.789
E01013250,14.633,0.115,0.109,15.164,-0.073,-0.923,24.803,6.666
E01013251,7.459,0.05,0.06,6.435,-0.789,-0.676,25.261,13.151
E01013252,6.988,0.051,0.068,6.354,-0.287,-1.083,22.107,3.29
E01013253,15.238,0.121,0.101,19.596,-0.23,-0.913,16.824,25.238
E01026770,20.769,0.123,0.131,17.593,0.201,-0.506,18.259,43.781
E01026771,15.927,0.122,0.106,19.357,-0.053,-1.319,22.045,19.194
E01026772,9.754,0.079,0.082,16.208,-0.605,-1.622,23.215,1.04
E01026773,13.902,0.106,0.121,19.561,-0.366,-1.499,18.069,10.322
E01026739,22.039,0.09,0.105,18.413,-0.668,-1.054,46.931,45.827
E01026763,26.465,0.152,0.112,39.621,-0.184,-0.149,38.156,38.043
E01026764,14.51,0.107,0.099,19.886,-0.159,-0.356,9.287,24.262
E01026765,24.637,0.103,0.101,31.816,-0.52,-1.274,47.028,47.285
E01026734,42.215,0.22,0.244,40.75,0.817,0.254,20.997,66.868
E01026735,27.597,0.163,0.199,23.399,0.458,-0.085,22.02,32.698
E01026736,25.368,0.181,0.171,30.708,0.378,-1.343,28.804,12.235
E01026777,19.132,0.109,0.128,27.01,0.151,-0.737,31.04,5.926
E01026778,14.129,0.109,0.105,13.046,0.098,-0.588,19.558,10.343
E01026779,28.379,0.182,0.205,41.759,0.376,-1.348,15.546,28.238
E01026741,22.082,0.108,0.092,20.069,-0.39,-1.052,45.531,44.123
E01026742,8.356,0.051,0.053,18.042,-0.791,-0.574,28.158,1.711
E01026743,26.547,0.19,0.17,39.465,0.221,-0.276,22.95,16.427
E01026762,22.545,0.116,0.123,26.876,-0.09,-0.733,36.286,35.18
E01026766,19.511,0.098,0.099,19.608,-0.644,-1.407,35.404,48.097
E01026781,16.435,0.112,0.104,11.966,-0.571,-1.292,34.268,25.842
E01026731,21.484,0.114,0.114,49.625,0.083,-1.89,31.093,9.701
E01026732,24.779,0.088,0.102,20.078,-0.284,-0.972,48.272,57.229
